voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000011136,WILKES,WHITE,F,83,MORAVIAN FALLS,NC,28654,REP,1,0,0
000030028887,WILKES,BLACK or AFRICAN AMERICAN,F,48,BOOMER,NC,28606,DEM,1,0,0
000000011321,WILKES,WHITE,F,95,STATE ROAD,NC,28676,DEM,0,0,0
000030034868,WILKES,UNDESIGNATED,U,26,ROARING RIVER,NC,28669,UNA,1,1,1
000030008786,WILKES,WHITE,F,71,MILLERS CREEK,NC,28651,DEM,1,0,0
000030011607,WILKES,WHITE,M,84,THURMOND,NC,28683,REP,1,1,0
000030026892,WILKES,WHITE,F,24,NORTH WILKESBORO,NC,28659,REP,0,0,0
000030033847,WILKES,WHITE,M,24,NORTH WILKESBORO,NC,28659,UNA,0,0,0
000030032119,WILKES,WHITE,F,26,MORAVIAN FALLS,NC,28654,DEM,1,0,0
000000051415,WILKES,WHITE,F,79,TRAPHILL,NC,28685,UNA,1,0,0
000030023331,WILKES,WHITE,F,25,THURMOND,NC,28683,REP,1,0,0
000000040934,WILKES,WHITE,F,95,MORAVIAN FALLS,NC,28654,REP,1,0,0
000030003238,WILKES,WHITE,M,57,THURMOND,NC,28683,REP,1,0,0
000000051416,WILKES,WHITE,M,87,TRAPHILL,NC,28685,UNA,1,0,0
000000046307,WILKES,WHITE,F,52,THURMOND,NC,28683,REP,1,0,0
000030024262,WILKES,WHITE,F,82,MORAVIAN FALLS,NC,28654,REP,1,0,0
000030006361,WILKES,BLACK or AFRICAN AMERICAN,F,88,WILKESBORO,NC,28697,DEM,1,0,0
000000011279,WILKES,WHITE,F,86,NORTH WILKESBORO,NC,28659,REP,1,0,0
000030029758,WILKES,WHITE,F,39,MORAVIAN FALLS,NC,28654,REP,1,1,1
000030031296,WILKES,WHITE,F,25,WILKESBORO,NC,28697,LIB,0,0,0
000000059736,WILKES,WHITE,F,65,MILLERS CREEK,NC,28651,REP,1,0,0
000000047203,WILKES,WHITE,F,43,MCGRADY,NC,28649,REP,0,0,0
000030023625,WILKES,WHITE,F,26,HAYS,NC,28635,REP,1,0,0
000030003986,WILKES,WHITE,M,64,THURMOND,NC,28683,REP,0,0,0
000000011437,WILKES,WHITE,M,74,NORTH WILKESBORO,NC,28659,REP,1,0,0
000000011458,WILKES,WHITE,M,70,WILKESBORO,NC,28697,REP,0,0,0
000030031806,WILKES,WHITE,M,20,MILLERS CREEK,NC,28651,REP,1,1,1
000000011475,WILKES,WHITE,F,83,THURMOND,NC,28683,REP,1,1,0
000000011476,WILKES,WHITE,F,78,NORTH WILKESBORO,NC,28659,REP,1,0,0
000000011483,WILKES,WHITE,M,81,NORTH WILKESBORO,NC,28659,DEM,1,0,0
000030029564,WILKES,WHITE,U,60,ELKIN,NC,28621,REP,1,1,0
000030014474,WILKES,WHITE,M,88,RONDA,NC,28670,REP,1,1,0
000030014473,WILKES,WHITE,F,85,RONDA,NC,28670,REP,1,0,0
000030034595,WILKES,WHITE,F,51,NORTH WILKESBORO,NC,28659,DEM,1,1,0
000030031471,WILKES,WHITE,F,59,WILKESBORO,NC,28697,REP,1,0,0
000030033535,WILKES,WHITE,M,74,WILKESBORO,NC,28697,DEM,1,0,0
000030031899,WILKES,WHITE,M,26,NORTH WILKESBORO,NC,28659,REP,0,0,0
000030031900,WILKES,WHITE,F,26,NORTH WILKESBORO,NC,28659,REP,0,0,0
000030032972,WILKES,WHITE,M,19,WILKESBORO,NC,28697,REP,0,0,0
000030034396,WILKES,WHITE,M,31,WILKESBORO,NC,28697,UNA,0,0,0
000000011579,WILKES,WHITE,M,71,TRAPHILL,NC,28685,REP,1,1,0
000030030531,WILKES,WHITE,M,30,ELKIN,NC,28621,REP,0,0,0
000030033566,WILKES,WHITE,U,39,NORTH WILKESBORO,NC,28659,REP,0,0,0
000000049964,WILKES,WHITE,F,43,ROARING RIVER,NC,28669,DEM,1,0,0
000000011614,WILKES,WHITE,M,87,ROARING RIVER,NC,28669,DEM,1,0,0
000000041017,WILKES,WHITE,M,48,ROARING RIVER,NC,28669,DEM,1,0,0
000030028932,WILKES,WHITE,F,29,ELKIN,NC,28621,REP,0,0,0
000030022757,WILKES,WHITE,M,48,NORTH WILKESBORO,NC,28659,UNA,0,0,0
000030029216,WILKES,WHITE,F,22,WILKESBORO,NC,28697,REP,1,0,0
000030032135,WILKES,UNDESIGNATED,M,32,MORAVIAN FALLS,NC,28654,DEM,1,0,0
000030032136,WILKES,UNDESIGNATED,M,60,MORAVIAN FALLS,NC,28654,DEM,0,0,0
000030033813,WILKES,UNDESIGNATED,M,41,NORTH WILKESBORO,NC,28659,UNA,1,1,1
000000045164,WILKES,BLACK or AFRICAN AMERICAN,M,82,NORTH WILKESBORO,NC,28659,REP,1,0,0
000030033914,WILKES,OTHER,M,36,WILKESBORO,NC,28697,DEM,1,0,0
000030029850,WILKES,OTHER,F,32,WILKESBORO,NC,28697,DEM,1,0,0
000000011598,WILKES,WHITE,F,78,ELKIN,NC,28621,REP,1,0,0
000030034901,WILKES,WHITE,M,23,HAYS,NC,28635,REP,0,0,0
000030019251,WILKES,WHITE,M,76,ELKIN,NC,28621,REP,1,0,0
000030017145,WILKES,BLACK or AFRICAN AMERICAN,F,64,RONDA,NC,28670,DEM,0,0,0
000030028502,WILKES,WHITE,M,56,ELKIN,NC,28621,REP,0,0,0
000000011831,WILKES,WHITE,F,72,BOOMER,NC,28606,REP,1,1,1
000000011845,WILKES,WHITE,M,74,BOOMER,NC,28606,REP,1,1,0
000000059128,WILKES,WHITE,M,52,WILKESBORO,NC,28697,REP,1,1,1
000000047555,WILKES,WHITE,F,49,WILKESBORO,NC,28697,DEM,1,1,1
000000038015,WILKES,WHITE,M,54,WILKESBORO,NC,28697,DEM,1,1,1
000030020084,WILKES,WHITE,M,48,STATE ROAD,NC,28676,UNA,0,0,0
000030028290,WILKES,WHITE,F,54,NORTH WILKESBORO,NC,28659,UNA,1,1,1
000030029801,WILKES,WHITE,M,21,THURMOND,NC,28683,REP,1,1,1
000030009929,WILKES,WHITE,F,42,STATE ROAD,NC,28676,REP,0,0,0
000030033870,WILKES,WHITE,F,33,ELKIN,NC,28621,DEM,0,0,0
000000050951,WILKES,WHITE,M,50,NORTH WILKESBORO,NC,28659,UNA,1,1,0
000030020891,WILKES,WHITE,M,48,RONDA,NC,28670,UNA,0,0,0
000030018217,WILKES,BLACK or AFRICAN AMERICAN,F,75,WILKESBORO,NC,28697,DEM,1,0,0
000030034626,WILKES,WHITE,M,85,NORTH WILKESBORO,NC,28659,DEM,1,0,0
000000011739,WILKES,WHITE,F,69,NORTH WILKESBORO,NC,28659,REP,1,0,0
000000011772,WILKES,WHITE,F,66,WILKESBORO,NC,28697,DEM,1,0,0
000030008267,WILKES,WHITE,F,46,WILKESBORO,NC,28697,REP,1,1,1
000000011797,WILKES,WHITE,M,90,FERGUSON,NC,28624,REP,1,0,0
000000011800,WILKES,WHITE,M,88,PURLEAR,NC,28665,REP,1,0,0
000030030625,WILKES,WHITE,F,23,NORTH WILKESBORO,NC,28659,REP,1,1,1
000000040464,WILKES,WHITE,M,50,NORTH WILKESBORO,NC,28659,DEM,1,1,1
000000011890,WILKES,WHITE,F,93,FERGUSON,NC,28624,REP,1,0,0
000030020963,WILKES,WHITE,F,58,WILKESBORO,NC,28697,REP,0,0,0
000030033589,WILKES,WHITE,F,20,WILKESBORO,NC,28697,DEM,0,0,0
000030009027,WILKES,WHITE,F,69,ELKIN,NC,28621,UNA,1,1,0
000000060417,WILKES,WHITE,F,77,WILKESBORO,NC,28697,UNA,1,0,0
000030013302,WILKES,WHITE,F,37,NORTH WILKESBORO,NC,28659,REP,1,1,1
000030034444,WILKES,WHITE,M,40,NORTH WILKESBORO,NC,28659,REP,1,1,1
000030018652,WILKES,WHITE,M,72,MILLERS CREEK,NC,28651,REP,1,1,0
000000012067,WILKES,WHITE,M,60,FERGUSON,NC,28624,REP,1,1,0
000030029945,WILKES,WHITE,F,31,WILKESBORO,NC,28697,DEM,1,0,0
000030029878,WILKES,WHITE,M,33,WILKESBORO,NC,28697,UNA,1,0,0
000030032733,WILKES,WHITE,M,34,NORTH WILKESBORO,NC,28659,DEM,0,0,0
