voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000002833519,PASQUOTANK,ASIAN,F,19,ELIZABETH CITY,NC,27909,DEM,0,0,1
000002832474,PASQUOTANK,WHITE,F,54,ELIZABETH CITY,NC,27909,DEM,0,0,1
000002806169,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,59,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002793880,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,60,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002808270,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,45,ELIZABETH CITY,NC,27909,DEM,1,0,1
000002828619,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,21,ELIZABETH CITY,NC,27909,DEM,0,0,1
000002833683,PASQUOTANK,WHITE,M,84,ELIZABETH CITY,NC,27909,UNA,0,0,1
000000019803,PASQUOTANK,WHITE,M,67,ELIZABETH CITY,NC,27909,UNA,1,1,1
000000019799,PASQUOTANK,WHITE,F,66,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002793734,PASQUOTANK,WHITE,M,37,ELIZABETH CITY,NC,27909,REP,1,1,1
000002796838,PASQUOTANK,WHITE,F,41,ELIZABETH CITY,NC,27909,REP,1,1,1
000000021363,PASQUOTANK,WHITE,M,58,ELIZABETH CITY,NC,27909,UNA,1,1,1
000000000220,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,61,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002831567,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,60,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002837138,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,39,ELIZABETH CITY,NC,27909,DEM,0,1,1
000002813870,PASQUOTANK,WHITE,M,63,ELIZABETH CITY,NC,27909,REP,1,1,1
000002827186,PASQUOTANK,UNDESIGNATED,U,55,ELIZABETH CITY,NC,27909,REP,0,0,1
000000016143,PASQUOTANK,WHITE,M,56,ELIZABETH CITY,NC,27909,REP,1,1,1
000000031978,PASQUOTANK,WHITE,M,59,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002816879,PASQUOTANK,WHITE,M,26,ELIZABETH CITY,NC,27909,REP,1,1,1
000002824923,PASQUOTANK,WHITE,M,22,ELIZABETH CITY,NC,27909,UNA,0,0,1
000000033236,PASQUOTANK,WHITE,F,56,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002836220,PASQUOTANK,UNDESIGNATED,F,78,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000014295,PASQUOTANK,WHITE,F,55,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002814407,PASQUOTANK,WHITE,F,61,ELIZABETH CITY,NC,27909,REP,1,1,1
000000001124,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,59,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000015020,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,65,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000036808,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,49,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002800035,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,55,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000020210,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,78,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002825149,PASQUOTANK,WHITE,F,69,ELIZABETH CITY,NC,27909,REP,0,1,1
000002835302,PASQUOTANK,OTHER,F,52,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002835285,PASQUOTANK,WHITE,M,51,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002830854,PASQUOTANK,WHITE,F,68,ELIZABETH CITY,NC,27909,REP,0,0,1
000002830855,PASQUOTANK,WHITE,M,74,ELIZABETH CITY,NC,27909,REP,0,0,1
000002831298,PASQUOTANK,WHITE,M,34,ELIZABETH CITY,NC,27909,REP,0,0,1
000002836592,PASQUOTANK,WHITE,F,32,ELIZABETH CITY,NC,27909,REP,0,0,1
000002826896,PASQUOTANK,ASIAN,F,44,ELIZABETH CITY,NC,27909,REP,0,1,1
000002804628,PASQUOTANK,WHITE,F,31,ELIZABETH CITY,NC,27909,REP,0,1,1
000002811346,PASQUOTANK,WHITE,M,37,ELIZABETH CITY,NC,27909,REP,0,1,1
000002830845,PASQUOTANK,ASIAN,M,23,ELIZABETH CITY,NC,27909,DEM,0,0,1
000000020155,PASQUOTANK,WHITE,M,66,ELIZABETH CITY,NC,27909,UNA,0,1,1
000002819838,PASQUOTANK,ASIAN,M,25,ELIZABETH CITY,NC,27909,UNA,0,1,1
000002835851,PASQUOTANK,UNDESIGNATED,U,58,ELIZABETH CITY,NC,27909,UNA,0,0,1
000000034568,PASQUOTANK,WHITE,F,46,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002783587,PASQUOTANK,WHITE,F,65,ELIZABETH CITY,NC,27909,UNA,1,0,1
000000021559,PASQUOTANK,WHITE,F,74,ELIZABETH CITY,NC,27909,UNA,1,1,1
000000007357,PASQUOTANK,WHITE,F,63,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002823651,PASQUOTANK,WHITE,M,71,ELIZABETH CITY,NC,27909,UNA,0,1,1
