voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000035632,BLADEN,WHITE,M,82,ST. PAULS,NC,28384,REP,1,1,1
000000010942,BLADEN,BLACK or AFRICAN AMERICAN,F,69,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000067351,BLADEN,BLACK or AFRICAN AMERICAN,F,23,ELIZABETHTOWN,NC,28337,DEM,0,0,1
000000041493,BLADEN,BLACK or AFRICAN AMERICAN,M,44,ELIZABETHTOWN,NC,28337,DEM,0,0,1
000000035634,BLADEN,WHITE,F,76,ST. PAULS,NC,28384,REP,1,1,1
000000020540,BLADEN,BLACK or AFRICAN AMERICAN,F,73,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000010944,BLADEN,BLACK or AFRICAN AMERICAN,M,73,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000059942,BLADEN,BLACK or AFRICAN AMERICAN,M,53,ELIZABETHTOWN,NC,28337,DEM,0,1,1
000000057380,BLADEN,BLACK or AFRICAN AMERICAN,M,27,RIEGELWOOD,NC,28456,DEM,0,1,1
000000069741,BLADEN,UNDESIGNATED,U,20,ELIZABETHTOWN,NC,28337,UNA,0,0,1
000000052987,BLADEN,BLACK or AFRICAN AMERICAN,F,30,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000071023,BLADEN,INDIAN AMERICAN or ALASKA NATIVE,M,70,COUNCIL,NC,28434,UNA,0,0,1
000000010945,BLADEN,BLACK or AFRICAN AMERICAN,F,76,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000052800,BLADEN,INDIAN AMERICAN or ALASKA NATIVE,M,69,COUNCIL,NC,28434,UNA,0,1,1
000000020945,BLADEN,BLACK or AFRICAN AMERICAN,F,74,BLADENBORO,NC,28320,DEM,1,1,1
000000056163,BLADEN,BLACK or AFRICAN AMERICAN,F,29,ELIZABETHTOWN,NC,28337,DEM,0,1,1
000000057370,BLADEN,BLACK or AFRICAN AMERICAN,F,27,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000059128,BLADEN,BLACK or AFRICAN AMERICAN,M,29,ELIZABETHTOWN,NC,28337,UNA,1,1,1
000000038944,BLADEN,BLACK or AFRICAN AMERICAN,M,50,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000010946,BLADEN,BLACK or AFRICAN AMERICAN,M,80,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000069725,BLADEN,WHITE,F,27,ELIZABETHTOWN,NC,28337,REP,0,0,1
