voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000005822,ASHE,WHITE,M,69,CRUMPLER,NC,28617,DEM,1,1,1
000000012204,ASHE,WHITE,M,86,WEST JEFFERSON,NC,28694,DEM,1,1,0
000000000570,ASHE,WHITE,F,95,WEST JEFFERSON,NC,28694,REP,1,1,0
000000033985,ASHE,WHITE,F,22,CRUMPLER,NC,28617,REP,0,0,0
000000032509,ASHE,WHITE,F,57,WEST JEFFERSON,NC,28694,REP,1,1,1
000000021762,ASHE,WHITE,M,70,JEFFERSON,NC,28640,DEM,1,1,0
000000035875,ASHE,WHITE,F,67,WEST JEFFERSON,NC,28694,UNA,1,1,0
000000002590,ASHE,WHITE,F,84,CRESTON,NC,28615,UNA,1,1,0
000000039255,ASHE,WHITE,F,34,WEST JEFFERSON,NC,28694,REP,0,1,1
000000035883,ASHE,WHITE,M,76,WEST JEFFERSON,NC,28694,DEM,1,1,0
000000027149,ASHE,WHITE,F,69,CRUMPLER,NC,28617,REP,1,1,1
000000038218,ASHE,WHITE,U,19,FLEETWOOD,NC,28626,UNA,0,0,0
000000025357,ASHE,WHITE,F,32,CRESTON,NC,28615,DEM,1,1,0
000000003116,ASHE,WHITE,F,78,CRUMPLER,NC,28617,DEM,1,1,0
000000030962,ASHE,WHITE,M,57,WEST JEFFERSON,NC,28694,REP,1,1,0
000000032039,ASHE,WHITE,U,42,FLEETWOOD,NC,28626,DEM,0,0,0
000000028596,ASHE,WHITE,F,78,LANSING,NC,28643,UNA,0,0,0
000000029479,ASHE,WHITE,F,28,CRESTON,NC,28615,REP,0,0,0
000000033415,ASHE,UNDESIGNATED,F,30,FLEETWOOD,NC,28626,UNA,0,0,0
000000002592,ASHE,WHITE,F,76,WARRENSVILLE,NC,28693,REP,1,1,0
000000040053,ASHE,UNDESIGNATED,F,32,LANSING,NC,28643,REP,0,1,0
000000015544,ASHE,WHITE,F,46,FLEETWOOD,NC,28626,UNA,1,1,0
000000009266,ASHE,WHITE,M,77,WEST JEFFERSON,NC,28694,REP,1,1,0
000000033107,ASHE,WHITE,M,94,JEFFERSON,NC,28640,DEM,1,1,0
000000001284,ASHE,WHITE,F,89,WEST JEFFERSON,NC,28694,REP,1,1,0
000000037721,ASHE,WHITE,F,19,FLEETWOOD,NC,28626,REP,0,1,1
000000034205,ASHE,UNDESIGNATED,U,88,JEFFERSON,NC,28640,DEM,1,1,0
000000033191,ASHE,WHITE,M,22,FLEETWOOD,NC,28626,REP,0,0,0
000000033676,ASHE,WHITE,F,62,TODD,NC,28684,DEM,1,1,0
000000039556,ASHE,WHITE,F,66,JEFFERSON,NC,28640,DEM,0,1,0
000000030595,ASHE,WHITE,M,32,WEST JEFFERSON,NC,28694,UNA,0,0,0
000000029387,ASHE,WHITE,M,27,WARRENSVILLE,NC,28693,REP,0,0,0
000000016047,ASHE,WHITE,M,71,LANSING,NC,28643,DEM,1,1,1
000000036048,ASHE,WHITE,M,46,LANSING,NC,28643,UNA,0,1,0
000000010659,ASHE,WHITE,M,68,WARRENSVILLE,NC,28693,DEM,1,1,0
000000040018,ASHE,UNDESIGNATED,U,42,LANSING,NC,28643,REP,0,1,1
000000038928,ASHE,UNDESIGNATED,U,29,WARRENSVILLE,NC,28693,REP,0,1,1
000000028184,ASHE,WHITE,F,40,JEFFERSON,NC,28640,REP,0,1,1
000000039987,ASHE,UNDESIGNATED,U,35,LANSING,NC,28643,REP,0,1,1
000000034293,ASHE,WHITE,F,61,FLEETWOOD,NC,28626,DEM,1,1,0
000000023101,ASHE,WHITE,M,57,LANSING,NC,28643,REP,1,1,0
000000002606,ASHE,WHITE,M,60,WARRENSVILLE,NC,28693,REP,1,1,0
000000039416,ASHE,WHITE,F,86,JEFFERSON,NC,28640,DEM,0,1,0
000000037972,ASHE,WHITE,M,19,WEST JEFFERSON,NC,28694,REP,0,1,1
000000036967,ASHE,WHITE,M,39,LANSING,NC,28643,DEM,0,0,0
000000039565,ASHE,WHITE,M,64,JEFFERSON,NC,28640,REP,0,1,0
000000030610,ASHE,WHITE,M,41,WEST JEFFERSON,NC,28694,REP,0,1,0
000000031301,ASHE,WHITE,F,99,WEST JEFFERSON,NC,28694,DEM,1,1,0
000000030122,ASHE,WHITE,F,68,LANSING,NC,28643,DEM,1,1,0
000000030226,ASHE,WHITE,M,69,LANSING,NC,28643,UNA,0,0,0
